Run	pheno	Project	MIC	pdst_method1	pdst_method2	pdst_method3	pdst_classification	country	Lineage	Sublineage
ERR8976011	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976012	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1.1
ERR8976014	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976015	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.2.1
ERR8976019	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.1.1.3
ERR8976025	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976026	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976028	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976029	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976030	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976031	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976032	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976033	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.8
ERR8976035	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976037	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976047	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1
ERR8976049	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976050	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976051	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976052	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976056	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976057	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976059	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
