Run	pheno	Project	MIC	pdst_method1	pdst_method2	pdst_method3	pdst_classification	country	Lineage	Sublineage
ERR2516964	R	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE4	lineage4.3
ERR2516965	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1.1
ERR2516967	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE4	lineage4.1
ERR2516968	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2516969	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE4	lineage4.6.2
ERR2516971	R	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE3	lineage3.x.x.x
ERR2516972	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE4	lineage4.2.2
ERR2516973	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2516974	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE4	lineage4.6.2.2
ERR2516975	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE4	lineage4.1.2.1
ERR2516976	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2516977	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2516978	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2516979	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2516980	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE4	lineage4.8
ERR2516981	R	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2516983	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2516984	R	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2516985	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	NA	NA
ERR2516986	R	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE1	lineage1.1.2
ERR2516987	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE4	lineage4.6.2.2
ERR2516988	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE3	lineage3.1.2
ERR2516989	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE3	lineage3.1.1
ERR2516990	R	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE4	lineage4.3.4.2
ERR2516991	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2516993	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE4	lineage4.1.2.1
ERR2516994	R	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2516995	R	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE4	lineage4.2.1
ERR2516996	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE3	lineage3.x.x.x
ERR2516998	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2516999	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE3	lineage3.x.x.x
ERR2517000	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2517001	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE4	lineage4.1.2.1
ERR2517002	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE3	lineage3.1.2.1
ERR2517003	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE3	lineage3.1.1
ERR2517004	R	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2517005	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2517006	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2517007	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	NA	NA
ERR2517008	R	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE4	lineage4.8
ERR2517009	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2517010	R	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1.1
ERR2517011	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2517012	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE3	lineage3.1.2.1
ERR2517013	R	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2517014	R	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2517015	S	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
ERR2517016	R	PRJEB26001	WHO	solid_media	LJ	resistance_ratio	WHO_undefined	United_Kingdom	LINEAGE2	lineage2.2.1
